predictor,channel,condition,estimate,se,z,p,n_obs,n_subj,aic,bic,converged,p_fdr,sig_fdr,sig_unc
abs_rpe_binary,F5,all,0.1316453129579998,0.192490817142475,0.6839043800232846,0.4940355480407521,7963,43,51312.3943416363,51333.34202491308,True,,False,False
abs_rpe_binary,F5,high_rew,1.1113878803153694,0.11432757239146706,9.721083524015409,2.451586685755658e-22,1580,43,9943.312669752444,9959.408210130507,True,,True,True
abs_rpe_binary,F5,no_rew,-0.1547030342711264,0.2682529055097543,-0.5767059036216144,0.564138143672492,4011,43,25830.747927993172,25849.638315590484,True,,False,False
abs_rpe_binary,F5,low_rew,0.04857084530474246,0.3572031355933809,0.13597541696843518,0.8918407148605265,2372,43,15516.324266398718,15533.638732679072,True,,False,False
abs_rpe_binary,F5,any_rew,0.4223862153531669,0.17304290997004734,2.4409333813577185,0.01464935687944556,3952,43,25485.809304990624,25504.655236167226,True,,False,True
abs_rpe_binary,F5,stay,0.024063697698509266,0.273593556026588,0.08795418301508073,0.9299130916081685,3935,43,25305.564710654045,25324.3977091366,True,,False,False
abs_rpe_binary,F5,shift,0.2414629962196116,0.27117088230924163,0.8904458847622462,0.3732265136164581,3985,43,25738.387892647923,25757.258770421595,True,,False,False
abs_rpe_binary,F5,rew_stay,-0.35350127004251086,0.3605715388883328,-0.980391494937121,0.3268929063951046,2035,43,13286.953747289797,13303.808500583427,True,,False,False
abs_rpe_binary,F5,rew_shift,0.6605910066474681,0.3237787806256646,2.0402541678949846,0.041325017127327814,1900,43,11997.163029148738,12013.811856644203,True,,False,True
abs_rpe_binary,F5,norew_stay,0.44735160593810197,0.45836400314103315,0.9759745592422912,0.32907707175439016,1473,43,9469.206868214282,9485.09203746367,True,,False,False
abs_rpe_binary,F5,norew_shift,0.1296898595245068,0.3363865875664731,0.38553814069319536,0.699838754086207,2512,43,16273.561863513885,16291.04836709665,True,,False,False
